WAVELENGTH	NORM_INTENSITY
284.75909	0
284.96858	0
285.17808	0
285.3876	0
285.59714	0
285.80669	0
286.01625	0
286.22583	0
286.43543	0
286.64505	0
286.85467	0
287.06432	0
287.27398	0
287.48366	0
287.69335	0
287.90306	0
288.11278	0
288.32252	0
288.53228	0
288.74205	0
288.95184	0
289.16164	0
289.37146	0
289.58129	0
289.79114	0
290.00101	0
290.21089	0
290.42079	0
290.6307	0
290.84063	0
291.05058	0
291.26054	0
291.47051	0
291.68051	0
291.89051	0
292.10054	0
292.31058	0
292.52063	0
292.7307	0
292.94079	0
293.15089	0
293.36101	0
293.57114	0
293.78129	0
293.99146	0
294.20164	0
294.41183	0
294.62205	0
294.83228	0
295.04252	0
295.25278	0
295.46305	0
295.67334	0
295.88365	0
296.09397	0
296.30431	0
296.51466	0
296.72503	0
296.93542	0
297.14582	0
297.35623	0
297.56667	0
297.77711	0
297.98758	0
298.19805	0
298.40855	0
298.61906	0
298.82958	0
299.04013	0
299.25068	0
299.46126	0
299.67184	0
299.88245	0
300.09307	0
300.3037	0
300.51435	0
300.72502	0
300.9357	0
301.1464	0
301.35711	0
301.56784	0
301.77858	0
301.98934	0
302.20012	0
302.41091	0
302.62172	0
302.83254	0
303.04338	0
303.25423	0
303.4651	0
303.67598	0
303.88688	0
304.0978	0
304.30873	0
304.51968	0
304.73064	0
304.94162	0
305.15261	0
305.36362	0
305.57464	0
305.78568	0
305.99674	0
306.20781	0
306.4189	0
306.63	0
306.84111	0
307.05225	0
307.2634	0
307.47456	0
307.68574	0
307.89694	0
308.10815	0
308.31937	0
308.53061	0
308.74187	0
308.95314	0
309.16443	0
309.37573	0
309.58705	0
309.79839	0
310.00974	0
310.2211	0
310.43248	0
310.64388	0
310.85529	0
311.06672	0
311.27816	0
311.48962	0
311.70109	0
311.91258	0
312.12409	0
312.33561	0
312.54714	0
312.75869	0
312.97026	0
313.18184	0
313.39344	0
313.60505	0
313.81668	0
314.02832	0
314.23998	0
314.45166	0
314.66335	0
314.87505	0
315.08677	0
315.29851	0
315.51026	0
315.72202	0
315.93381	0
316.1456	0
316.35742	0
316.56925	0
316.78109	0
316.99295	0
317.20482	0
317.41671	0
317.62862	0
317.84054	0
318.05247	0
318.26442	0
318.47639	0
318.68837	0
318.90037	0
319.11238	0
319.32441	0
319.53645	0
319.74851	0
319.96058	0
320.17267	0
320.38478	0
320.5969	0
320.80903	0
321.02118	0
321.23335	0
321.44553	0
321.65772	0
321.86994	0
322.08216	0
322.2944	0
322.50666	0
322.71893	0
322.93122	0
323.14353	0
323.35584	0
323.56818	0
323.78053	0
323.99289	0
324.20527	0
324.41767	0
324.63008	0
324.8425	0
325.05494	0
325.2674	0
325.47987	0
325.69235	0
325.90486	0
326.11737	0
326.32991	0
326.54245	0
326.75502	0
326.96759	0
327.18019	0
327.39279	0
327.60542	0
327.81806	0
328.03071	0
328.24338	0
328.45606	0
328.66876	0
328.88148	0
329.09421	0
329.30695	0
329.51971	0
329.73249	0
329.94528	0
330.15808	0
330.3709	0
330.58374	0
330.79659	0
331.00946	0
331.22234	0
331.43524	0
331.64815	0
331.86107	0
332.07402	0
332.28697	0
332.49995	0
332.71293	0
332.92594	0
333.13895	0
333.35199	0
333.56504	0
333.7781	0
333.99118	0
334.20427	0
334.41738	0
334.6305	0
334.84364	0
335.0568	0
335.26996	0
335.48315	0
335.69635	0
335.90956	0
336.12279	0
336.33604	0
336.5493	0
336.76257	0
336.97586	0
337.18917	0
337.40248	0
337.61582	0
337.82917	0
338.04253	0
338.25592	0
338.46931	0
338.68272	0
338.89615	0
339.10959	0
339.32304	0
339.53651	0
339.75	0
339.9635	0
340.17701	0
340.39054	0
340.60409	0
340.81765	0
341.03123	0
341.24482	0
341.45842	0
341.67204	0
341.88568	0
342.09933	0
342.31299	0
342.52667	0
342.74037	0
342.95408	0
343.16781	0
343.38155	0
343.5953	0
343.80907	0
344.02286	0
344.23666	0
344.45047	0
344.6643	0
344.87815	0
345.09201	0
345.30589	0
345.51978	0
345.73368	0
345.9476	0
346.16154	0
346.37549	0
346.58945	0
346.80343	0
347.01743	0
347.23144	0
347.44546	0
347.6595	0
347.87355	0
348.08762	0
348.30171	0
348.51581	0
348.72992	0
348.94405	0
349.15819	0
349.37235	0
349.58653	0
349.80072	0
350.01492	0
350.22914	0
350.44337	0
350.65762	0
350.87188	0
351.08616	0
351.30045	0
351.51476	0
351.72908	0
351.94342	0
352.15777	0
352.37214	0
352.58652	0
352.80092	0
353.01533	0
353.22976	0
353.4442	0
353.65865	0
353.87312	0
354.08761	0
354.30211	0
354.51663	0
354.73116	0
354.9457	0
355.16026	0
355.37484	0
355.58943	0
355.80403	0
356.01865	0
356.23328	0
356.44793	0
356.6626	0
356.87727	0
357.09197	0
357.30667	0
357.5214	0
357.73613	0
357.95089	0
358.16565	0
358.38043	0
358.59523	0
358.81004	0
359.02487	0
359.23971	0
359.45456	0
359.66943	0
359.88432	0
360.09922	0
360.31413	0
360.52906	0
360.74401	0
360.95897	0
361.17394	0
361.38893	0
361.60393	0
361.81895	0
362.03398	0
362.24903	0
362.46409	0
362.67916	0
362.89426	0
363.10936	0
363.32448	0
363.53962	0
363.75477	0
363.96993	0
364.18511	0
364.4003	0
364.61551	0
364.83074	0
365.04597	0
365.26123	0
365.47649	0
365.69177	0
365.90707	0
366.12238	0
366.33771	0
366.55305	0
366.7684	0
366.98377	0
367.19916	0
367.41456	0
367.62997	0
367.8454	0
368.06084	0
368.2763	0
368.49177	0
368.70726	0
368.92276	0
369.13827	0
369.35381	0
369.56935	0
369.78491	0
370.00048	0
370.21607	0
370.43168	0
370.6473	0
370.86293	0
371.07858	0
371.29424	0
371.50991	0
371.7256	0
371.94131	0
372.15703	0
372.37276	0
372.58851	0
372.80428	0
373.02006	0
373.23585	0
373.45166	0
373.66748	0
373.88332	0
374.09917	0
374.31503	0
374.53091	0
374.74681	0
374.96272	0
375.17864	0
375.39458	0
375.61053	0
375.8265	0
376.04248	0
376.25848	0
376.47449	0
376.69051	0
376.90655	0
377.12261	0
377.33868	0
377.55476	0
377.77086	0
377.98697	0
378.2031	0
378.41924	-0.00733
378.63539	-0.00646
378.85156	-0.00531
379.06775	0.00618
379.28395	-0.00924
379.50016	0.00605
379.71639	0.00361
379.93263	0.00831
380.14889	0.00764
380.36516	4.38E-04
380.58144	-3.57E-04
380.79774	0.00775
381.01406	8.96E-04
381.23039	-0.00176
381.44673	-0.00579
381.66309	0.00581
381.87946	-2.85E-03
382.09585	0.00578
382.31225	-2.12E-03
382.52867	0.00545
382.7451	-0.00391
382.96154	0.00797
383.178	-1.43E-03
383.39447	0.00277
383.61096	5.90E-04
383.82746	8.95E-04
384.04398	7.44E-04
384.26051	1.33E-03
384.47705	-3.83E-03
384.69361	0.00314
384.91019	-1.14E-03
385.12678	8.24E-04
385.34338	4.19E-03
385.56	0.00803
385.77663	-6.32E-03
385.99327	3.64E-03
386.20993	-2.13E-03
386.42661	0.00126
386.6433	-1.80E-03
386.86	3.67E-03
387.07672	-3.53E-03
387.29345	1.60E-04
387.5102	-5.05E-04
387.72696	0.00283
387.94373	1.48E-05
388.16052	0.00617
388.37733	4.76E-03
388.59414	0.00489
388.81098	-2.12E-04
389.02782	3.13E-03
389.24468	-3.20E-03
389.46156	-8.53E-04
389.67845	-4.42E-03
389.89535	8.61E-03
390.11227	-4.40E-03
390.3292	0.00526
390.54615	-1.44E-03
390.76311	0.00122
390.98009	-1.62E-03
391.19708	9.98E-04
391.41408	-0.00293
391.6311	0.00214
391.84813	-1.47E-03
392.06518	0.00449
392.28224	-1.41E-03
392.49931	6.62E-04
392.7164	-1.44E-03
392.93351	0.00231
393.15063	-1.00E-03
393.36776	5.76E-04
393.58491	-3.08E-03
393.80207	0.00382
394.01924	-4.24E-04
394.23643	0.00564
394.45363	-6.85E-04
394.67085	0.00277
394.88808	-1.14E-03
395.10533	0.00182
395.32259	2.76E-03
395.53987	0.00254
395.75716	-1.27E-03
395.97446	0.00188
396.19178	-7.87E-04
396.40911	0.0039
396.62645	-3.06E-03
396.84381	2.03E-03
397.06119	-2.34E-03
397.27858	0.00273
397.49598	-6.90E-05
397.7134	6.05E-04
397.93083	-3.69E-03
398.14827	0.00462
398.36573	7.19E-04
398.58321	0.00448
398.8007	-5.42E-04
399.0182	0.00447
399.23571	-4.01E-03
399.45324	0.00378
399.67079	-5.79E-04
399.88835	1.86E-03
400.10592	-2.79E-03
400.32351	8.74E-04
400.54111	-1.49E-04
400.75872	0.00602
400.97635	3.78E-03
401.194	0.00412
401.41166	-4.54E-03
401.62933	0.00308
401.84701	4.36E-03
402.06471	0.00318
402.28243	3.44E-04
402.50016	5.10E-04
402.7179	-7.86E-04
402.93566	8.09E-04
403.15343	1.14E-03
403.37121	0.00452
403.58901	5.22E-03
403.80682	0.0057
404.02465	-4.73E-05
404.24249	0.0047
404.46035	5.32E-03
404.67822	0.00521
404.8961	9.60E-04
405.114	0.0038
405.33191	2.88E-03
405.54984	0.00329
405.76778	1.75E-03
405.98573	4.15E-03
406.2037	2.10E-03
406.42168	0.00654
406.63968	5.62E-04
406.85769	4.71E-03
407.07571	3.65E-03
407.29375	5.73E-03
407.51181	4.28E-03
407.72987	3.31E-03
407.94795	1.74E-03
408.16605	4.88E-03
408.38416	3.12E-03
408.60228	0.00185
408.82042	2.02E-03
409.03857	5.70E-03
409.25673	0.00791
409.47491	3.95E-03
409.69311	0.00801
409.91131	5.07E-03
410.12953	8.59E-03
410.34777	6.05E-03
410.56602	7.01E-03
410.78428	5.91E-03
411.00256	1.02E-02
411.22085	7.09E-03
411.43915	0.00629
411.65747	7.37E-03
411.87581	1.23E-02
412.09415	6.39E-03
412.31251	0.00854
412.53089	8.79E-03
412.74928	9.25E-03
412.96768	1.03E-02
413.1861	1.12E-02
413.40453	9.01E-03
413.62298	1.25E-02
413.84143	1.23E-02
414.05991	0.0166
414.27839	9.81E-03
414.49689	0.0131
414.71541	1.45E-02
414.93394	1.65E-02
415.15248	1.46E-02
415.37104	1.73E-02
415.58961	1.37E-02
415.80819	0.01847
416.02679	1.56E-02
416.2454	0.01923
416.46403	1.66E-02
416.68267	2.32E-02
416.90132	1.78E-02
417.11999	2.17E-02
417.33867	1.91E-02
417.55737	0.02496
417.77608	1.70E-02
417.9948	0.02502
418.21354	2.49E-02
418.43229	0.03302
418.65106	2.51E-02
418.86984	0.0283
419.08863	2.67E-02
419.30744	0.03032
419.52626	2.94E-02
419.74509	3.54E-02
419.96394	3.10E-02
420.18281	3.92E-02
420.40168	3.46E-02
420.62057	0.03927
420.83948	3.72E-02
421.0584	0.03655
421.27733	3.93E-02
421.49627	0.04098
421.71523	3.82E-02
421.93421	4.63E-02
422.15319	4.33E-02
422.37219	0.04931
422.59121	4.80E-02
422.81024	4.92E-02
423.02928	5.19E-02
423.24834	5.41E-02
423.46741	5.32E-02
423.68649	0.05465
423.90559	5.78E-02
424.1247	0.06062
424.34383	5.99E-02
424.56297	0.06566
424.78212	6.09E-02
425.00129	0.06849
425.22047	7.05E-02
425.43966	0.06507
425.65887	7.19E-02
425.8781	7.85E-02
426.09733	7.47E-02
426.31658	0.07086
426.53585	7.96E-02
426.75512	0.08638
426.97441	8.59E-02
427.19372	9.15E-02
427.41304	8.85E-02
427.63237	0.09605
427.85172	1.00E-01
428.07108	1.00E-01
428.29045	9.61E-02
428.50984	1.05E-01
428.72924	1.02E-01
428.94865	0.10805
429.16808	1.13E-01
429.38753	1.15E-01
429.60698	1.16E-01
429.82645	1.20E-01
430.04594	1.20E-01
430.26543	1.22E-01
430.48495	1.22E-01
430.70447	1.21E-01
430.92401	1.27E-01
431.14356	0.13114
431.36313	1.35E-01
431.58271	0.14199
431.8023	1.47E-01
432.02191	1.53E-01
432.24153	1.52E-01
432.46116	0.15733
432.68081	1.56E-01
432.90048	1.56E-01
433.12015	1.57E-01
433.33984	0.16498
433.55954	1.67E-01
433.77926	0.17193
433.99899	1.72E-01
434.21874	0.18162
434.43849	1.82E-01
434.65827	0.18528
434.87805	1.81E-01
435.09785	0.18372
435.31766	1.83E-01
435.53749	0.18977
435.75733	1.89E-01
435.97718	0.19353
436.19705	1.96E-01
436.41693	2.02E-01
436.63682	2.01E-01
436.85673	2.06E-01
437.07665	2.08E-01
437.29659	2.11E-01
437.51654	2.11E-01
437.7365	2.12E-01
437.95648	2.11E-01
438.17647	2.19E-01
438.39647	2.15E-01
438.61649	0.22352
438.83652	2.24E-01
439.05656	2.29E-01
439.27662	2.30E-01
439.49669	2.34E-01
439.71678	2.31E-01
439.93688	2.35E-01
440.15699	2.32E-01
440.37712	2.34E-01
440.59725	2.37E-01
440.81741	2.40E-01
441.03757	2.37E-01
441.25775	2.42E-01
441.47795	2.41E-01
441.69816	2.47E-01
441.91838	2.44E-01
442.13861	0.24562
442.35886	2.47E-01
442.57912	2.51E-01
442.7994	2.49E-01
443.01969	2.58E-01
443.23999	2.59E-01
443.4603	0.26127
443.68063	2.59E-01
443.90098	2.57E-01
444.12133	2.57E-01
444.3417	2.57E-01
444.56209	2.55E-01
444.78248	0.25624
445.00289	2.61E-01
445.22332	0.26187
445.44376	2.65E-01
445.66421	0.27104
445.88467	2.70E-01
446.10515	0.28256
446.32564	2.86E-01
446.54615	0.29087
446.76666	2.93E-01
446.9872	0.30432
447.20774	3.03E-01
447.4283	3.04E-01
447.64887	3.01E-01
447.86946	2.94E-01
448.09006	2.97E-01
448.31067	3.02E-01
448.5313	3.02E-01
448.75194	3.10E-01
448.97259	0.31606
449.19326	0.32011
449.41394	3.20E-01
449.63463	0.32645
449.85534	3.21E-01
450.07606	3.30E-01
450.2968	3.29E-01
450.51754	0.3331
450.73831	3.36E-01
450.95908	0.3384
451.17987	3.40E-01
451.40067	0.33182
451.62148	3.34E-01
451.84231	0.3473
452.06315	3.48E-01
452.28401	0.35327
452.50488	3.51E-01
452.72576	0.35348
452.94666	3.50E-01
453.16756	0.35355
453.38849	3.51E-01
453.60942	0.34672
453.83037	3.39E-01
454.05133	3.49E-01
454.27231	3.43E-01
454.4933	0.3499
454.7143	3.45E-01
454.93532	0.35062
455.15635	3.47E-01
455.37739	3.39E-01
455.59845	3.38E-01
455.81951	3.40E-01
456.0406	3.33E-01
456.26169	3.39E-01
456.4828	3.33E-01
456.70393	3.36E-01
456.92506	3.32E-01
457.14621	3.30E-01
457.36738	3.27E-01
457.58855	0.32686
457.80974	3.19E-01
458.03094	3.15E-01
458.25216	3.13E-01
458.47339	0.30535
458.69463	3.06E-01
458.91589	2.99E-01
459.13716	3.06E-01
459.35844	0.30433
459.57974	3.00E-01
459.80105	2.95E-01
460.02237	2.90E-01
460.24371	2.88E-01
460.46506	2.82E-01
460.68642	2.77E-01
460.9078	2.78E-01
461.12919	0.27413
461.35059	2.75E-01
461.572	2.75E-01
461.79343	2.65E-01
462.01488	0.26988
462.23633	2.66E-01
462.4578	2.57E-01
462.67928	2.55E-01
462.90078	0.25251
463.12229	2.48E-01
463.34381	0.25092
463.56535	2.47E-01
463.78689	2.46E-01
464.00846	2.43E-01
464.23003	2.41E-01
464.45162	2.34E-01
464.67322	0.23233
464.89484	2.23E-01
465.11647	0.22065
465.33811	2.20E-01
465.55976	2.22E-01
465.78143	2.22E-01
466.00311	2.19E-01
466.2248	2.18E-01
466.44651	2.12E-01
466.66823	2.17E-01
466.88997	2.12E-01
467.11171	2.09E-01
467.33348	2.07E-01
467.55525	2.08E-01
467.77704	2.07E-01
467.99884	2.05E-01
468.22065	2.00E-01
468.44248	0.20292
468.66432	2.02E-01
468.88617	2.02E-01
469.10803	1.99E-01
469.32991	2.01E-01
469.55181	2.01E-01
469.77371	2.00E-01
469.99563	1.91E-01
470.21756	1.99E-01
470.43951	1.97E-01
470.66146	0.19924
470.88344	1.95E-01
471.10542	0.20103
471.32742	1.98E-01
471.54943	1.98E-01
471.77145	1.92E-01
471.99349	1.93E-01
472.21554	1.92E-01
472.4376	1.89E-01
472.65968	1.85E-01
472.88177	1.87E-01
473.10387	1.87E-01
473.32599	1.86E-01
473.54812	1.82E-01
473.77026	1.82E-01
473.99242	1.79E-01
474.21458	1.80E-01
474.43677	1.73E-01
474.65896	1.77E-01
474.88117	1.77E-01
475.10339	0.17722
475.32562	1.74E-01
475.54787	0.17562
475.77013	1.74E-01
475.9924	0.17502
476.21469	1.73E-01
476.43699	1.73E-01
476.6593	1.69E-01
476.88163	1.68E-01
477.10397	1.64E-01
477.32632	1.68E-01
477.54868	1.66E-01
477.77106	0.16744
477.99345	1.66E-01
478.21585	0.16542
478.43827	1.69E-01
478.6607	1.68E-01
478.88314	1.67E-01
479.1056	0.16802
479.32807	1.60E-01
479.55055	1.63E-01
479.77305	1.60E-01
479.99555	0.16086
480.21808	1.56E-01
480.44061	1.63E-01
480.66316	1.61E-01
480.88572	0.16455
481.10829	1.63E-01
481.33088	1.62E-01
481.55348	1.59E-01
481.77609	1.63E-01
481.99871	1.60E-01
482.22135	1.60E-01
482.444	1.54E-01
482.66667	1.60E-01
482.88935	1.58E-01
483.11204	0.15921
483.33474	1.59E-01
483.55746	1.59E-01
483.78019	1.60E-01
484.00293	1.60E-01
484.22568	1.59E-01
484.44845	0.15969
484.67123	1.61E-01
484.89403	1.63E-01
485.11683	1.60E-01
485.33965	0.16225
485.56249	1.62E-01
485.78533	1.64E-01
486.00819	1.63E-01
486.23106	1.64E-01
486.45395	1.66E-01
486.67685	1.69E-01
486.89976	1.66E-01
487.12268	1.68E-01
487.34562	1.68E-01
487.56857	0.17051
487.79153	1.71E-01
488.0145	1.74E-01
488.23749	1.73E-01
488.46049	1.75E-01
488.68351	1.76E-01
488.90653	0.1803
489.12957	1.80E-01
489.35263	1.82E-01
489.57569	1.83E-01
489.79877	1.82E-01
490.02186	1.86E-01
490.24497	1.87E-01
490.46808	1.89E-01
490.69121	0.18546
490.91436	1.92E-01
491.13751	1.96E-01
491.36068	1.94E-01
491.58386	0.19797
491.80706	2.00E-01
492.03026	2.02E-01
492.25348	2.02E-01
492.47672	0.20642
492.69996	2.06E-01
492.92322	2.12E-01
493.14649	2.11E-01
493.36978	2.12E-01
493.59308	2.15E-01
493.81639	2.14E-01
494.03971	2.19E-01
494.26304	0.22228
494.48639	2.28E-01
494.70975	2.31E-01
494.93313	2.28E-01
495.15652	0.23184
495.37991	2.34E-01
495.60333	0.23385
495.82675	2.39E-01
496.05019	2.43E-01
496.27364	2.46E-01
496.49711	2.50E-01
496.72058	2.46E-01
496.94407	2.44E-01
497.16757	2.53E-01
497.39109	2.52E-01
497.61462	2.50E-01
497.83816	2.53E-01
498.06171	2.53E-01
498.28528	2.59E-01
498.50886	2.57E-01
498.73245	2.61E-01
498.95605	2.66E-01
499.17967	2.71E-01
499.4033	2.68E-01
499.62694	0.27432
499.8506	2.75E-01
500.07427	2.81E-01
500.29795	2.78E-01
500.52164	2.81E-01
500.74535	2.83E-01
500.96907	2.87E-01
501.1928	2.91E-01
501.41654	2.92E-01
501.6403	2.96E-01
501.86407	2.99E-01
502.08785	2.99E-01
502.31165	3.03E-01
502.53546	3.01E-01
502.75928	3.03E-01
502.98311	3.03E-01
503.20696	3.08E-01
503.43082	3.09E-01
503.65469	3.15E-01
503.87858	3.12E-01
504.10247	3.16E-01
504.32638	3.18E-01
504.55031	3.24E-01
504.77424	3.24E-01
504.99819	3.24E-01
505.22215	3.25E-01
505.44612	3.30E-01
505.67011	3.31E-01
505.89411	3.35E-01
506.11812	3.38E-01
506.34214	3.43E-01
506.56618	3.45E-01
506.79023	3.47E-01
507.01429	3.47E-01
507.23837	3.47E-01
507.46245	3.50E-01
507.68655	3.54E-01
507.91067	3.55E-01
508.13479	3.58E-01
508.35893	3.64E-01
508.58308	3.68E-01
508.80724	3.68E-01
509.03142	3.74E-01
509.25561	3.73E-01
509.47981	3.73E-01
509.70402	3.77E-01
509.92825	3.78E-01
510.15249	3.75E-01
510.37674	3.82E-01
510.601	3.82E-01
510.82528	3.85E-01
511.04957	3.86E-01
511.27387	3.87E-01
511.49818	3.87E-01
511.72251	3.89E-01
511.94685	3.89E-01
512.1712	3.91E-01
512.39557	3.92E-01
512.61994	3.93E-01
512.84433	3.93E-01
513.06874	3.93E-01
513.29315	3.95E-01
513.51758	4.02E-01
513.74202	4.04E-01
513.96647	4.07E-01
514.19094	4.11E-01
514.41542	4.12E-01
514.63991	4.10E-01
514.86441	4.12E-01
515.08892	4.14E-01
515.31345	4.22E-01
515.53799	4.21E-01
515.76255	4.25E-01
515.98711	4.23E-01
516.21169	4.26E-01
516.43628	4.28E-01
516.66088	4.35E-01
516.8855	4.35E-01
517.11013	4.45E-01
517.33477	4.43E-01
517.55942	4.51E-01
517.78409	4.50E-01
518.00877	4.52E-01
518.23346	4.48E-01
518.45816	4.53E-01
518.68287	4.53E-01
518.9076	4.62E-01
519.13234	4.61E-01
519.3571	4.68E-01
519.58186	4.74E-01
519.80664	4.81E-01
520.03143	4.79E-01
520.25623	4.83E-01
520.48105	4.79E-01
520.70588	4.88E-01
520.93072	4.96E-01
521.15557	4.98E-01
521.38044	4.97E-01
521.60531	5.02E-01
521.8302	5.08E-01
522.05511	5.16E-01
522.28002	5.14E-01
522.50495	5.10E-01
522.72989	5.17E-01
522.95484	5.17E-01
523.17981	5.18E-01
523.40478	5.19E-01
523.62977	5.16E-01
523.85478	5.23E-01
524.07979	5.23E-01
524.30482	5.24E-01
524.52986	5.24E-01
524.75491	5.28E-01
524.97997	5.31E-01
525.20505	5.31E-01
525.43014	0.52582
525.65524	5.25E-01
525.88035	5.26E-01
526.10548	5.32E-01
526.33062	5.31E-01
526.55577	5.36E-01
526.78093	5.37E-01
527.00611	5.37E-01
527.2313	0.53687
527.4565	5.34E-01
527.68171	5.35E-01
527.90694	5.34E-01
528.13217	5.40E-01
528.35742	5.41E-01
528.58269	5.40E-01
528.80796	5.44E-01
529.03325	5.47E-01
529.25855	5.49E-01
529.48386	5.51E-01
529.70918	5.51E-01
529.93452	5.51E-01
530.15987	5.52E-01
